profile_id,resource_id,relevance
P003,R0353,1
P003,R0354,1
P003,R0355,1
P003,R0356,1
P003,R0357,2
P003,R0358,2
P003,R0359,1
P003,R0360,1
P003,R0361,2
P003,R0362,1
P003,R0363,1
P003,R0364,1
P003,R0365,1
P003,R0366,1
P003,R0367,1
P003,R0368,2
P003,R0369,2
P003,R0370,1
P003,R0371,2
P003,R0372,1
P003,R0373,1
P003,R0374,1
P003,R0375,1
P003,R0376,1
P003,R0377,1
P003,R0378,1
P003,R0379,1
P003,R0380,1
P003,R0381,1
P003,R0382,1
P003,R0383,1
P003,R0384,1
P003,R0385,2
P003,R0386,1
P003,R0387,1
P003,R0388,1
P003,R0389,1
P003,R0390,2
P003,R0391,1
P003,R0392,1
P003,R0393,1
P003,R0394,1
P003,R0395,2
P003,R0396,2
P003,R0397,1
P003,R0398,1
P003,R0399,2
P003,R0400,2
P003,R0401,1
P003,R0402,1
P003,R0403,1
P003,R0404,1
P003,R0405,1
P003,R0406,1
P003,R0407,1
P003,R0408,1
P003,R0409,1
P003,R0410,1
P003,R0411,2
P003,R0412,1
P003,R0413,1
P003,R0414,1
P003,R0415,2
P003,R0416,1
P003,R0417,2
P003,R0418,1
P003,R0419,1
P003,R0420,1
P003,R0421,1
P003,R0422,1
P003,R0423,1
P003,R0424,1
P003,R0425,1
P003,R0426,1
P003,R0427,1
P003,R0428,1
P003,R0429,1
P003,R0430,1
P003,R0431,2
P003,R0432,1
P003,R0433,2
P003,R0434,1
P003,R0435,1
P003,R0436,1
P003,R0437,1
P003,R0438,2
P003,R0439,1
P003,R0440,2
P003,R0441,1
P003,R0442,2
P003,R0443,1
P003,R0444,1
P003,R0445,1
P003,R0446,1
P003,R0447,1
P003,R0448,1
P003,R0449,1
P003,R0450,2
P003,R0451,1
P003,R0452,1
P003,R0453,1
P003,R0454,1
P003,R0455,1
P003,R0456,2
P003,R0457,1
P003,R0458,1
P003,R0459,1
P003,R0460,1
P003,R0461,2
P003,R0462,1
P003,R0463,1
P003,R0464,1
P003,R0465,2
P003,R0466,1
P003,R0467,1
P003,R0468,1
P003,R0469,2
P003,R0470,1
P003,R0471,1
P003,R0472,1
P003,R0473,1
P003,R0474,1
P003,R0475,2
P003,R0476,1
P003,R0477,2
P003,R0478,1
P003,R0479,1
P003,R0480,2
P003,R0481,1
P003,R0482,1
P003,R0483,2
P003,R0484,1
P003,R0485,1
P003,R0486,1
P003,R0487,1
P003,R0488,1
P003,R0489,1
P003,R0490,1
P003,R0491,2
P003,R0492,1
P003,R0493,2
P003,R0494,1
P003,R0495,1
P003,R0496,1
P003,R0497,1
P003,R0498,1
P003,R0499,1
P003,R0500,1
P003,R0501,1
P003,R0502,1
P003,R0503,1
P003,R0504,1
P003,R0505,1
P003,R0506,1
P003,R0507,1
P003,R0508,1
P003,R0509,2
P003,R0510,1
P003,R0511,1
P003,R0512,1
P003,R0513,1
P003,R0514,1
P003,R0515,1
P003,R0516,1
P003,R0517,1
P003,R0518,1
P003,R0519,2
P003,R0520,1
P003,R0521,1
P003,R0522,1
P003,R0523,1
P003,R0524,1
P003,R0525,1
P003,R0526,1
P003,R0527,2
P003,R0528,1
P003,R0529,1
P003,R0530,1
P003,R0531,1
P003,R0532,2
P003,R0533,1
P003,R0534,2
P003,R0535,1
P003,R0536,1
P003,R0537,1
P003,R0538,1
P003,R0539,1
P003,R0540,1
P003,R0541,1
P003,R0542,2
P003,R0543,1
P003,R0544,1
P003,R0545,1
P003,R0546,1
P003,R0547,1
P003,R0548,1
P003,R0549,1
P003,R0550,1
P003,R0551,1
P003,R0552,1
P003,R0553,2
P003,R0554,1
P003,R0555,1
P003,R0556,1
P003,R0557,1
P003,R0558,1
P003,R0559,1
P003,R0560,1
P003,R0561,1
P003,R0562,1
P003,R0563,1
P003,R0564,1
P003,R0565,2
P003,R0566,1
P003,R0567,1
P003,R0568,1
P003,R0569,1
P003,R0570,1
P003,R0571,1
P003,R0572,2
P003,R0573,2
P003,R0574,1
P003,R0575,1
P003,R0576,1
P003,R0577,1
P003,R0578,2
P003,R0579,1
P003,R0580,1
P003,R0581,1
P003,R0582,2
P003,R0583,1
P003,R0584,1
P003,R0585,1
P003,R0586,1
P003,R0587,1
P003,R0588,1
P003,R0589,1
P003,R0590,1
P003,R0591,2
P003,R0592,1
P003,R0593,1
P003,R0594,1
P003,R0595,1
P003,R0596,1
P003,R0597,1
P003,R0598,1
P003,R0599,1
P003,R0600,1
P004,R0001,1
P004,R0002,0
P004,R0003,0
P004,R0004,2
P004,R0005,1
P004,R0006,2
P004,R0007,2
P004,R0008,0
P004,R0009,0
P004,R0010,2
P004,R0011,0
P004,R0012,2
P004,R0013,0
P004,R0014,0
P004,R0015,0
P004,R0016,2
P004,R0017,2
P004,R0018,2
P004,R0019,0
P004,R0020,2
P004,R0021,0
P004,R0022,0
P004,R0023,0
P004,R0024,0
P004,R0025,0
P004,R0026,0
P004,R0027,2
P004,R0028,0
P004,R0029,0
P004,R0030,2
P004,R0031,0
P004,R0032,0
P004,R0033,2
P004,R0034,2
P004,R0035,0
P004,R0036,2
P004,R0037,0
P004,R0038,0
P004,R0039,1
P004,R0040,0
P004,R0041,0
P004,R0042,0
P004,R0043,2
P004,R0044,0
P004,R0045,2
P004,R0046,2
P004,R0047,0
P004,R0048,0
P004,R0049,2
P004,R0050,1
P004,R0051,0
P004,R0052,0
P004,R0053,1
P004,R0054,0
P004,R0055,0
P004,R0056,0
P004,R0057,0
P004,R0058,0
P004,R0059,1
P004,R0060,0
P004,R0061,0
P004,R0062,0
P004,R0063,2
P004,R0064,0
P004,R0065,0
P004,R0066,0
P004,R0067,1
P004,R0068,2
P004,R0069,0
P004,R0070,0
P004,R0071,0
P004,R0072,2
P004,R0073,2
P004,R0074,2
P004,R0075,0
P004,R0076,0
P004,R0077,0
P004,R0078,2
P004,R0079,0
P004,R0080,2
P004,R0081,1
P004,R0082,0
P004,R0083,0
P004,R0084,2
P004,R0085,2
P004,R0086,2
P004,R0087,1
P004,R0088,0
P004,R0089,0
P004,R0090,2
P004,R0091,0
P004,R0092,2
P004,R0093,0
P004,R0094,0
P004,R0095,1
P004,R0096,0
P004,R0097,0
P004,R0098,0
P004,R0099,0
P004,R0100,0
P004,R0101,0
P004,R0102,0
P004,R0103,0
P004,R0104,0
P004,R0105,1
P004,R0106,0
P004,R0107,0
P004,R0108,0
P004,R0109,0
P004,R0110,2
P004,R0111,1
P004,R0112,0
P004,R0113,0
P004,R0114,0
P004,R0115,0
P004,R0116,0
P004,R0117,2
P004,R0118,2
P004,R0119,0
P004,R0120,2
P004,R0121,2
P004,R0122,0
P004,R0123,0
P004,R0124,2
P004,R0125,0
P004,R0126,0
P004,R0127,0
P004,R0128,1
P004,R0129,0
P004,R0130,0
P004,R0131,2
P004,R0132,0
P004,R0133,0
P004,R0134,0
P004,R0135,0
P004,R0136,0
P004,R0137,0
P004,R0138,0
P004,R0139,1
P004,R0140,0
P004,R0141,0
P004,R0142,2
P004,R0143,2
P004,R0144,0
P004,R0145,0
P004,R0146,0
P004,R0147,0
P004,R0148,0
P004,R0149,0
P004,R0150,0
P004,R0151,2
P004,R0152,2
P004,R0153,2
P004,R0154,0
P004,R0155,0
P004,R0156,2
P004,R0157,0
P004,R0158,0
P004,R0159,0
P004,R0160,0
P004,R0161,2
P004,R0162,1
P004,R0163,1
P004,R0164,2
P004,R0165,0
P004,R0166,0
P004,R0167,2
P004,R0168,2
P004,R0169,0
P004,R0170,0
P004,R0171,2
P004,R0172,0
P004,R0173,1
P004,R0174,0
P004,R0175,1
P004,R0176,2
P004,R0177,2
P004,R0178,0
P004,R0179,2
P004,R0180,0
P004,R0181,0
P004,R0182,2
P004,R0183,0
P004,R0184,0
P004,R0185,0
P004,R0186,1
P004,R0187,0
P004,R0188,0
P004,R0189,0
P004,R0190,2
P004,R0191,0
P004,R0192,2
P004,R0193,2
P004,R0194,0
P004,R0195,0
P004,R0196,0
P004,R0197,2
P004,R0198,2
P004,R0199,2
P004,R0200,2
P004,R0201,0
P004,R0202,0
P004,R0203,2
P004,R0204,0
P004,R0205,0
P004,R0206,2
P004,R0207,2
P004,R0208,2
P004,R0209,0
P004,R0210,0
P004,R0211,2
P004,R0212,0
P004,R0213,0
P004,R0214,0
P004,R0215,2
P004,R0216,2
P004,R0217,0
P004,R0218,0
P004,R0219,0
P004,R0220,2
P004,R0221,2
P004,R0222,0
P004,R0223,0
P004,R0224,2
P004,R0225,0
P004,R0226,0
P004,R0227,2
P004,R0228,0
P004,R0229,0
P004,R0230,2
P004,R0231,1
P004,R0232,2
P004,R0233,2
P004,R0234,2
P004,R0235,0
P004,R0236,0
P004,R0237,2
P004,R0238,0
P004,R0239,2
P004,R0240,2
P004,R0241,2
P004,R0242,0
P004,R0243,0
P004,R0244,0
P004,R0245,2
P004,R0246,0
P004,R0247,0
P004,R0248,0
P004,R0249,0
P004,R0250,0
P004,R0251,0
P004,R0252,0
P004,R0253,0
P004,R0254,0
P004,R0255,0
P004,R0256,0
P004,R0257,2
P004,R0258,1
P004,R0259,0
P004,R0260,2
P004,R0261,0
P004,R0262,1
P004,R0263,2
P004,R0264,2
P004,R0265,1
P004,R0266,0
P004,R0267,0
P004,R0268,0
P004,R0269,0
P004,R0270,0
P004,R0271,2
P004,R0272,0
P004,R0273,2
P004,R0274,0
P004,R0275,2
P004,R0276,0
P004,R0277,0
P004,R0278,0
P004,R0279,2
P004,R0280,0
P004,R0281,2
P004,R0282,0
P004,R0283,2
P004,R0284,2
P004,R0285,0
P004,R0286,0
P004,R0287,1
P004,R0288,2
P004,R0289,1
P004,R0290,2
P004,R0291,0
P004,R0292,0
P004,R0293,0
P004,R0294,2
P004,R0295,0
P004,R0296,2
P004,R0297,2
P004,R0298,0
P004,R0299,2
P004,R0300,1
P004,R0301,0
P004,R0302,0
P004,R0303,1
P004,R0304,0
P004,R0305,0
P004,R0306,2
P004,R0307,0
P004,R0308,0
P004,R0309,2
P004,R0310,2
P004,R0311,1
P004,R0312,0
P004,R0313,2
P004,R0314,0
P004,R0315,0
P004,R0316,0
P004,R0317,0
P004,R0318,0
P004,R0319,0
P004,R0320,1
P004,R0321,0
P004,R0322,0
P004,R0323,2
P004,R0324,0
P004,R0325,2
P004,R0326,0
P004,R0327,0
P004,R0328,0
P004,R0329,0
P004,R0330,0
P004,R0331,0
P004,R0332,0
P004,R0333,0
P004,R0334,2
P004,R0335,0
P004,R0336,2
P004,R0337,0
P004,R0338,2
P004,R0339,2
P004,R0340,1
P004,R0341,1
P004,R0342,2
P004,R0343,0
P004,R0344,0
P004,R0345,0
P004,R0346,0
P004,R0347,0
P004,R0348,2
P004,R0349,0
P004,R0350,2
P004,R0351,0
P004,R0352,2
P004,R0353,0
P004,R0354,0
P004,R0355,0
P004,R0356,2
P004,R0357,2
P004,R0358,2
P004,R0359,1
P004,R0360,2
P004,R0361,0
P004,R0362,1
P004,R0363,0
P004,R0364,0
P004,R0365,2
P004,R0366,0
P004,R0367,2
P004,R0368,2
P004,R0369,0
P004,R0370,2
P004,R0371,0
P004,R0372,2
P004,R0373,2
P004,R0374,0
P004,R0375,0
P004,R0376,0
P004,R0377,0
P004,R0378,2
P004,R0379,0
P004,R0380,0
P004,R0381,0
P004,R0382,0
P004,R0383,2
P004,R0384,2
P004,R0385,0
P004,R0386,0
P004,R0387,2
P004,R0388,0
P004,R0389,0
P004,R0390,2
P004,R0391,0
P004,R0392,2
P004,R0393,2
P004,R0394,0
P004,R0395,0
P004,R0396,2
P004,R0397,1
P004,R0398,0
P004,R0399,0
P004,R0400,0
P004,R0401,0
P004,R0402,0
P004,R0403,1
P004,R0404,2
P004,R0405,1
P004,R0406,0
P004,R0407,0
P004,R0408,0
P004,R0409,0
P004,R0410,0
P004,R0411,0
P004,R0412,2
P004,R0413,0
P004,R0414,0
P004,R0415,0
P004,R0416,0
P004,R0417,0
P004,R0418,0
P004,R0419,2
P004,R0420,1
P004,R0421,1
P004,R0422,2
P004,R0423,0
P004,R0424,0
P004,R0425,0
P004,R0426,0
P004,R0427,0
P004,R0428,0
P004,R0429,2
P004,R0430,0
P004,R0431,1
P004,R0432,2
P004,R0433,0
P004,R0434,0
P004,R0435,0
P004,R0436,2
P004,R0437,2
P004,R0438,0
P004,R0439,1
P004,R0440,1
P004,R0441,0
P004,R0442,0
P004,R0443,0
P004,R0444,2
P004,R0445,2
P004,R0446,2
P004,R0447,1
P004,R0448,1
P004,R0449,2
P004,R0450,2
P004,R0451,2
P004,R0452,0
P004,R0453,0
P004,R0454,0
P004,R0455,0
P004,R0456,2
P004,R0457,0
P004,R0458,2
P004,R0459,2
P004,R0460,0
P004,R0461,0
P004,R0462,0
P004,R0463,0
P004,R0464,0
P004,R0465,0
P004,R0466,0
P004,R0467,2
P004,R0468,2
P004,R0469,0
P004,R0470,0
P004,R0471,2
P004,R0472,1
P004,R0473,0
P004,R0474,1
P004,R0475,0
P004,R0476,2
P004,R0477,0
P004,R0478,2
P004,R0479,1
P004,R0480,0
P004,R0481,0
P004,R0482,0
P004,R0483,0
P004,R0484,1
P004,R0485,2
P004,R0486,1
P004,R0487,2
P004,R0488,0
P004,R0489,0
P004,R0490,0
P004,R0491,0
P004,R0492,0
P004,R0493,0
P004,R0494,0
P004,R0495,0
P004,R0496,2
P004,R0497,0
P004,R0498,2
P004,R0499,0
P004,R0500,0
P004,R0501,1
P004,R0502,2
P004,R0503,0
P004,R0504,0
P004,R0505,2
P004,R0506,0
P004,R0507,2
P004,R0508,0
P004,R0509,2
P004,R0510,0
P004,R0511,2
P004,R0512,0
P004,R0513,2
P004,R0514,0
P004,R0515,0
P004,R0516,0
P004,R0517,0
P004,R0518,0
P004,R0519,0
P004,R0520,2
P004,R0521,0
P004,R0522,0
P004,R0523,2
P004,R0524,0
P004,R0525,0
P004,R0526,0
P004,R0527,0
P004,R0528,0
P004,R0529,1
P004,R0530,0
P004,R0531,2
P004,R0532,0
P004,R0533,2
P004,R0534,2
P004,R0535,0
P004,R0536,0
P004,R0537,1
P004,R0538,0
P004,R0539,0
P004,R0540,0
P004,R0541,0
P004,R0542,0
P004,R0543,2
P004,R0544,0
P004,R0545,2
P004,R0546,2
P004,R0547,0
P004,R0548,0
P004,R0549,2
P004,R0550,2
P004,R0551,0
P004,R0552,1
P004,R0553,0
P004,R0554,0
P004,R0555,2
P004,R0556,0
P004,R0557,0
P004,R0558,0
P004,R0559,1
P004,R0560,2
P004,R0561,0
P004,R0562,2
P004,R0563,0
P004,R0564,0
P004,R0565,0
P004,R0566,1
P004,R0567,2
P004,R0568,2
P004,R0569,0
P004,R0570,0
P004,R0571,1
P004,R0572,2
P004,R0573,0
P004,R0574,0
P004,R0575,0
P004,R0576,0
P004,R0577,2
P004,R0578,0
P004,R0579,2
P004,R0580,2
P004,R0581,0
P004,R0582,0
P004,R0583,0
P004,R0584,0
P004,R0585,1
P004,R0586,2
P004,R0587,0
P004,R0588,0
P004,R0589,0
P004,R0590,2
P004,R0591,0
P004,R0592,0
P004,R0593,0
P004,R0594,0
P004,R0595,0
P004,R0596,0
P004,R0597,2
P004,R0598,2
P004,R0599,1
P004,R0600,0
P005,R0001,2
P005,R0002,1
P005,R0003,2
P005,R0004,1
P005,R0005,0
P005,R0006,2
P005,R0007,1
P005,R0008,0
P005,R0009,0
P005,R0010,0
P005,R0011,0
P005,R0012,0
P005,R0013,0
P005,R0014,0
P005,R0015,2
P005,R0016,0
P005,R0017,0
P005,R0018,1
P005,R0019,2
P005,R0020,0
P005,R0021,0
P005,R0022,0
P005,R0023,0
P005,R0024,0
P005,R0025,0
P005,R0026,0
P005,R0027,2
P005,R0028,0
P005,R0029,0
P005,R0030,0
P005,R0031,0
P005,R0032,0
P005,R0033,0
P005,R0034,2
P005,R0035,0
P005,R0036,1
P005,R0037,0
P005,R0038,0
P005,R0039,0
P005,R0040,0
P005,R0041,2
P005,R0042,0
P005,R0043,2
P005,R0044,2
P005,R0045,2
P005,R0046,0
P005,R0047,2
P005,R0048,2
P005,R0049,1
P005,R0050,2
P005,R0051,0
P005,R0052,2
P005,R0053,0
P005,R0054,0
P005,R0055,2
P005,R0056,0
P005,R0057,0
P005,R0058,0
P005,R0059,0
P005,R0060,0
P005,R0061,2
P005,R0062,0
P005,R0063,2
P005,R0064,0
P005,R0065,0
P005,R0066,0
P005,R0067,0
P005,R0068,1
P005,R0069,2
P005,R0070,0
P005,R0071,2
P005,R0072,1
P005,R0073,1
P005,R0074,1
P005,R0075,0
P005,R0076,2
P005,R0077,0
P005,R0078,1
P005,R0079,0
P005,R0080,1
P005,R0081,0
P005,R0082,0
P005,R0083,0
P005,R0084,1
P005,R0085,1
P005,R0086,0
P005,R0087,0
P005,R0088,0
P005,R0089,0
P005,R0090,1
P005,R0091,0
P005,R0092,2
P005,R0093,2
P005,R0094,0
P005,R0095,0
P005,R0096,0
P005,R0097,0
P005,R0098,0
P005,R0099,0
P005,R0100,0
P005,R0101,0
P005,R0102,0
P005,R0103,0
P005,R0104,0
P005,R0105,0
P005,R0106,1
P005,R0107,0
P005,R0108,2
P005,R0109,0
P005,R0110,0
P005,R0111,0
P005,R0112,0
P005,R0113,0
P005,R0114,0
P005,R0115,0
P005,R0116,1
P005,R0117,0
P005,R0118,1
P005,R0119,2
P005,R0120,0
P005,R0121,2
P005,R0122,0
P005,R0123,2
P005,R0124,1
P005,R0125,0
P005,R0126,0
P005,R0127,0
P005,R0128,0
P005,R0129,0
P005,R0130,0
P005,R0131,0
P005,R0132,2
P005,R0133,0
P005,R0134,2
P005,R0135,2
P005,R0136,0
P005,R0137,2
P005,R0138,2
P005,R0139,0
P005,R0140,0
P005,R0141,0
P005,R0142,2
P005,R0143,2
P005,R0144,0
P005,R0145,0
P005,R0146,0
P005,R0147,0
P005,R0148,0
P005,R0149,0
P005,R0150,0
P005,R0151,0
P005,R0152,0
P005,R0153,1
P005,R0154,2
P005,R0155,2
P005,R0156,2
P005,R0157,2
P005,R0158,0
P005,R0159,0
P005,R0160,0
P005,R0161,2
P005,R0162,0
P005,R0163,0
P005,R0164,1
P005,R0165,0
P005,R0166,2
P005,R0167,1
P005,R0168,1
P005,R0169,2
P005,R0170,2
P005,R0171,0
P005,R0172,0
P005,R0173,0
P005,R0174,0
P005,R0175,0
P005,R0176,1
P005,R0177,2
P005,R0178,0
P005,R0179,1
P005,R0180,2
P005,R0181,0
P005,R0182,2
P005,R0183,0
P005,R0184,2
P005,R0185,2
P005,R0186,0
P005,R0187,0
P005,R0188,2
P005,R0189,2
P005,R0190,0
P005,R0191,2
P005,R0192,0
P005,R0193,2
P005,R0194,0
P005,R0195,1
P005,R0196,0
P005,R0197,2
P005,R0198,1
P005,R0199,2
P005,R0200,0
P005,R0201,0
P005,R0202,0
P005,R0203,2
P005,R0204,0
P005,R0205,2
P005,R0206,2
P005,R0207,0
P005,R0208,2
P005,R0209,0
P005,R0210,1
P005,R0211,0
P005,R0212,0
P005,R0213,0
P005,R0214,1
P005,R0215,0
P005,R0216,0
P005,R0217,0
P005,R0218,2
P005,R0219,0
P005,R0220,0
P005,R0221,1
P005,R0222,0
P005,R0223,2
P005,R0224,1
P005,R0225,2
P005,R0226,0
P005,R0227,2
P005,R0228,0
P005,R0229,0
P005,R0230,2
P005,R0231,0
P005,R0232,2
P005,R0233,2
P005,R0234,1
P005,R0235,0
P005,R0236,0
P005,R0237,1
P005,R0238,0
P005,R0239,1
P005,R0240,2
P005,R0241,2
P005,R0242,2
P005,R0243,0
P005,R0244,0
P005,R0245,2
P005,R0246,0
P005,R0247,0
P005,R0248,0
P005,R0249,0
P005,R0250,2
P005,R0251,0
P005,R0252,0
P005,R0253,0
P005,R0254,2
P005,R0255,0
P005,R0256,0
P005,R0257,0
P005,R0258,0
P005,R0259,0
P005,R0260,0
P005,R0261,0
P005,R0262,0
P005,R0263,2
P005,R0264,1
P005,R0265,0
P005,R0266,0
P005,R0267,0
P005,R0268,0
P005,R0269,0
P005,R0270,2
P005,R0271,2
P005,R0272,2
P005,R0273,1
P005,R0274,2
P005,R0275,2
P005,R0276,2
P005,R0277,0
P005,R0278,2
P005,R0279,2
P005,R0280,2
P005,R0281,0
P005,R0282,2
P005,R0283,0
P005,R0284,2
P005,R0285,2
P005,R0286,0
P005,R0287,0
P005,R0288,1
P005,R0289,0
P005,R0290,1
P005,R0291,0
P005,R0292,0
P005,R0293,0
P005,R0294,1
P005,R0295,0
P005,R0296,1
P005,R0297,0
P005,R0298,2
P005,R0299,1
P005,R0300,0
P005,R0301,0
P005,R0302,0
P005,R0303,0
P005,R0304,0
P005,R0305,0
P005,R0306,0
P005,R0307,0
P005,R0308,0
P005,R0309,0
P005,R0310,0
P005,R0311,0
P005,R0312,2
P005,R0313,0
P005,R0314,1
P005,R0315,0
P005,R0316,0
P005,R0317,2
P005,R0318,0
P005,R0319,0
P005,R0320,0
P005,R0321,0
P005,R0322,0
P005,R0323,0
P005,R0324,2
P005,R0325,2
P005,R0326,0
P005,R0327,0
P005,R0328,2
P005,R0329,0
P005,R0330,0
P005,R0331,2
P005,R0332,2
P005,R0333,0
P005,R0334,1
P005,R0335,0
P005,R0336,0
P005,R0337,2
P005,R0338,1
P005,R0339,2
P005,R0340,0
P005,R0341,0
P005,R0342,2
P005,R0343,0
P005,R0344,0
P005,R0345,0
P005,R0346,1
P005,R0347,2
P005,R0348,0
P005,R0349,2
P005,R0350,1
P005,R0351,0
P005,R0352,1
P005,R0353,0
P005,R0354,0
P005,R0355,0
P005,R0356,1
P005,R0357,2
P005,R0358,2
P005,R0359,0
P005,R0360,1
P005,R0361,2
P005,R0362,0
P005,R0363,1
P005,R0364,0
P005,R0365,2
P005,R0366,0
P005,R0367,0
P005,R0368,2
P005,R0369,2
P005,R0370,1
P005,R0371,2
P005,R0372,0
P005,R0373,1
P005,R0374,0
P005,R0375,2
P005,R0376,0
P005,R0377,1
P005,R0378,0
P005,R0379,0
P005,R0380,0
P005,R0381,1
P005,R0382,0
P005,R0383,2
P005,R0384,2
P005,R0385,2
P005,R0386,0
P005,R0387,0
P005,R0388,2
P005,R0389,0
P005,R0390,2
P005,R0391,1
P005,R0392,2
P005,R0393,1
P005,R0394,0
P005,R0395,2
P005,R0396,2
P005,R0397,0
P005,R0398,0
P005,R0399,2
P005,R0400,2
P005,R0401,0
P005,R0402,0
P005,R0403,0
P005,R0404,1
P005,R0405,0
P005,R0406,1
P005,R0407,0
P005,R0408,2
P005,R0409,1
P005,R0410,0
P005,R0411,2
P005,R0412,0
P005,R0413,0
P005,R0414,0
P005,R0415,2
P005,R0416,0
P005,R0417,2
P005,R0418,2
P005,R0419,0
P005,R0420,0
P005,R0421,0
P005,R0422,1
P005,R0423,0
P005,R0424,2
P005,R0425,0
P005,R0426,0
P005,R0427,0
P005,R0428,0
P005,R0429,1
P005,R0430,0
P005,R0431,2
P005,R0432,0
P005,R0433,2
P005,R0434,0
P005,R0435,0
P005,R0436,1
P005,R0437,2
P005,R0438,2
P005,R0439,0
P005,R0440,2
P005,R0441,0
P005,R0442,2
P005,R0443,0
P005,R0444,1
P005,R0445,2
P005,R0446,0
P005,R0447,0
P005,R0448,0
P005,R0449,1
P005,R0450,2
P005,R0451,0
P005,R0452,0
P005,R0453,0
P005,R0454,0
P005,R0455,0
P005,R0456,2
P005,R0457,0
P005,R0458,1
P005,R0459,0
P005,R0460,0
P005,R0461,2
P005,R0462,0
P005,R0463,0
P005,R0464,1
P005,R0465,2
P005,R0466,2
P005,R0467,1
P005,R0468,2
P005,R0469,2
P005,R0470,0
P005,R0471,2
P005,R0472,0
P005,R0473,0
P005,R0474,0
P005,R0475,2
P005,R0476,1
P005,R0477,2
P005,R0478,1
P005,R0479,0
P005,R0480,2
P005,R0481,0
P005,R0482,2
P005,R0483,2
P005,R0484,0
P005,R0485,0
P005,R0486,0
P005,R0487,1
P005,R0488,0
P005,R0489,0
P005,R0490,0
P005,R0491,2
P005,R0492,0
P005,R0493,2
P005,R0494,0
P005,R0495,0
P005,R0496,0
P005,R0497,2
P005,R0498,1
P005,R0499,1
P005,R0500,0
P005,R0501,0
P005,R0502,0
P005,R0503,1
P005,R0504,0
P005,R0505,2
P005,R0506,0
P005,R0507,1
P005,R0508,1
P005,R0509,2
P005,R0510,0
P005,R0511,0
P005,R0512,2
P005,R0513,1
P005,R0514,0
P005,R0515,0
P005,R0516,0
P005,R0517,2
P005,R0518,0
P005,R0519,2
P005,R0520,2
P005,R0521,1
P005,R0522,1
P005,R0523,0
P005,R0524,0
P005,R0525,0
P005,R0526,2
P005,R0527,2
P005,R0528,0
P005,R0529,0
P005,R0530,1
P005,R0531,0
P005,R0532,2
P005,R0533,0
P005,R0534,2
P005,R0535,0
P005,R0536,0
P005,R0537,0
P005,R0538,1
P005,R0539,0
P005,R0540,0
P005,R0541,0
P005,R0542,2
P005,R0543,2
P005,R0544,0
P005,R0545,1
P005,R0546,1
P005,R0547,0
P005,R0548,0
P005,R0549,1
P005,R0550,1
P005,R0551,0
P005,R0552,0
P005,R0553,2
P005,R0554,0
P005,R0555,0
P005,R0556,0
P005,R0557,0
P005,R0558,0
P005,R0559,0
P005,R0560,2
P005,R0561,0
P005,R0562,1
P005,R0563,0
P005,R0564,0
P005,R0565,2
P005,R0566,0
P005,R0567,0
P005,R0568,1
P005,R0569,0
P005,R0570,0
P005,R0571,0
P005,R0572,2
P005,R0573,2
P005,R0574,0
P005,R0575,0
P005,R0576,0
P005,R0577,2
P005,R0578,2
P005,R0579,1
P005,R0580,1
P005,R0581,0
P005,R0582,2
P005,R0583,0
P005,R0584,0
P005,R0585,0
P005,R0586,1
P005,R0587,0
P005,R0588,0
P005,R0589,0
P005,R0590,0
P005,R0591,2
P005,R0592,1
P005,R0593,0
P005,R0594,0
P005,R0595,0
P005,R0596,0
P005,R0597,1
P005,R0598,1
P005,R0599,0
P005,R0600,0
P006,R0001,2
P006,R0002,0
P006,R0003,2
P006,R0004,0
P006,R0005,2
P006,R0006,0
P006,R0007,0
P006,R0008,2
P006,R0009,0
P006,R0010,0
P006,R0011,0
P006,R0012,2
P006,R0013,0
P006,R0014,0
P006,R0015,0
P006,R0016,0
P006,R0017,0
P006,R0018,0
P006,R0019,0
P006,R0020,2
P006,R0021,0
P006,R0022,0
P006,R0023,0
P006,R0024,0
P006,R0025,0
P006,R0026,0
P006,R0027,0
P006,R0028,0
P006,R0029,2
P006,R0030,2
P006,R0031,0
P006,R0032,0
P006,R0033,2
P006,R0034,2
P006,R0035,0
P006,R0036,0
P006,R0037,0
P006,R0038,0
P006,R0039,2
P006,R0040,0
P006,R0041,0
P006,R0042,2
P006,R0043,0
P006,R0044,0
P006,R0045,0
P006,R0046,0
P006,R0047,0
P006,R0048,0
P006,R0049,0
P006,R0050,2
P006,R0051,0
P006,R0052,0
P006,R0053,2
P006,R0054,0
P006,R0055,2
P006,R0056,2
P006,R0057,0
P006,R0058,2
P006,R0059,2
P006,R0060,0
P006,R0061,0
P006,R0062,0
P006,R0063,0
P006,R0064,0
P006,R0065,0
P006,R0066,0
P006,R0067,2
P006,R0068,0
P006,R0069,0
P006,R0070,0
P006,R0071,0
P006,R0072,0
P006,R0073,2
P006,R0074,0
P006,R0075,0
P006,R0076,0
P006,R0077,0
P006,R0078,0
P006,R0079,2
P006,R0080,0
P006,R0081,2
P006,R0082,0
P006,R0083,0
P006,R0084,0
P006,R0085,2
P006,R0086,0
P006,R0087,2
P006,R0088,2
P006,R0089,0
P006,R0090,0
P006,R0091,0
P006,R0092,0
P006,R0093,2
P006,R0094,0
P006,R0095,2
P006,R0096,0
P006,R0097,2
P006,R0098,0
P006,R0099,0
P006,R0100,2
P006,R0101,0
P006,R0102,2
P006,R0103,0
P006,R0104,0
P006,R0105,2
P006,R0106,0
